"","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3"
"Q8QZS1|HIBCH_MOUSE",21.4188719976306,20.5825886558047,20.6547277078164,21.7342326795313,21.5336820048292,19.6531560310853,22.5904793468345,22.1933984232023,21.4051798016691,21.7498806771357,22.2731796509402,21.5970254688275
"Q8QZT1|THIL_MOUSE",23.3520996128939,22.144304890073,22.2997679682069,22.2049283948447,22.1505474549096,19.2283997221217,23.7189279986904,23.5552342496637,22.8347009587172,22.5125533712177,22.4012417714526,22.6594722558627
"Q8QZY1|EIF3L_MOUSE",14.6274600721359,16.6809499482689,14.3865296814507,14.4998828755962,14.6925776359011,14.2838013469365,13.5444970986964,18.127600938754,14.0448336235514,12.1864957293066,15.4554757272745,14.7494768637564
"Q8R035|ICT1_MOUSE",14.7565646617777,16.133821326805,14.9501865169093,15.7499111598053,11.8561999245292,13.8424205737256,16.372158448649,14.5500542457943,13.8505652228332,14.6507684851359,9.6024812274619,10.2224530657902
"Q8R050|ERF3A_MOUSE",13.1305537516424,16.6214271991565,13.9486834253177,16.8155265224216,14.4860261064484,11.2839417915991,15.1182265217361,14.5459526879718,14.0281056661174,15.2001026892668,13.5744606040647,14.9373306895134
"Q8R079|BFAR_MOUSE",13.4010448245322,14.3173387670318,13.5701270372576,14.6521821667448,14.4931825932759,13.3036513392481,14.5135296065175,15.9229639800253,13.9936523395118,15.2416903890075,13.8286790791056,16.2026943440478
"Q8R081|HNRPL_MOUSE",17.2508368850589,17.622077636807,17.1626224357188,16.7518000540752,17.5834468633324,16.7894103585587,16.0972628546647,17.4353844279648,17.2917097742027,16.7092903125853,17.3892801000116,17.3497620585488
"Q8R086|SUOX_MOUSE",19.9013074731155,18.4864807449101,18.1483794591576,18.1999989384405,18.7422125794004,18.2509612960486,18.6863770053582,17.8864145158259,18.3345837079237,18.1097000877335,19.2118584535015,18.2370120734014
"Q8R0H9|GGA1_MOUSE",10.6663674661428,12.5231751109921,11.7581950602416,10.3464275234669,11.2663261983577,12.0977576646886,11.9595401160809,10.7906643724666,11.7516807591855,11.8147873856513,9.82907892751544,11.7515680759122
"Q8R0N6|HOT_MOUSE",18.7620141414272,18.3442265459099,19.5151531193331,19.3765938803858,18.6731367209658,18.7539918993685,19.8502669722549,19.0775023939161,19.5343824920593,19.4281403376663,19.4428212256312,20.5232341049203
"Q8R0P4|AAMDC_MOUSE",16.4703104539272,18.7877888881087,17.9331591579338,13.6611279593024,11.4584162516787,16.9150921737745,16.8200557735016,18.5579866974251,16.9870482357412,17.2964464732593,17.2797056066087,14.981886448225
"Q8R0W0|EPIPL_MOUSE",19.593772063334,17.7867453460086,16.1472283812681,19.4168275394667,19.6450995204488,18.5900533669008,18.6764247472374,17.25508566184,18.8827047164751,15.60284834553,19.3969826632067,17.0584479908776
"Q8R0X7|SGPL1_MOUSE",15.8103665823583,15.4638832143578,16.2264456856853,15.7583541404409,17.8123788916131,11.0134443237128,15.767749444686,16.3069984141226,16.3257708052018,14.6512560697141,15.0977974696269,17.3122180579513
"Q8R0Y6|AL1L1_MOUSE",18.6454580089983,17.1255149770406,17.7192686849447,17.1958129849085,19.2896884195441,18.9377462744436,19.104516700817,18.0833042777476,17.3450252209034,18.611026238618,18.9857926114002,20.5661518015956
"Q8R0Y8|S2542_MOUSE",17.4993258303257,18.0372560327507,17.6852516216746,17.0021636520753,17.2466194411603,16.0265519710826,18.9849475617204,18.8237462510141,19.4268118213687,19.251939883739,18.1524922227364,19.1739825446862
"Q8R104|SIR3_MOUSE",17.8246642588239,17.3447156502981,17.797736812004,18.7033526528913,18.0899104571761,17.0942443185451,17.9655170231941,17.4580394361313,17.7600873304482,16.7851508960082,18.4270303034246,17.9337160088409
"Q8R123|FAD1_MOUSE",16.2259750203684,16.6332330904777,16.6227902564319,16.4576240760761,12.7255711861386,13.7475099241616,15.2586337506393,16.8830453006925,15.8608349213738,16.3534259897577,16.8988910167679,16.1162324648715
"Q8R127|SCPDL_MOUSE",17.7379478007524,17.7103287470319,17.0225281998957,15.2334328122848,15.9811055964613,15.7282859200766,15.4999721360565,19.1988591333381,15.4933282239641,17.4463294995807,19.7020596997778,15.3593381167278
"Q8R146|ACPH_MOUSE",16.2383218834952,16.3652553389784,15.6451198822258,16.3920322637429,15.6793192718298,16.075877289742,16.3468885206409,16.6601157033672,15.8047322709617,15.8276080489743,16.0417021392711,16.6149524245531
"Q8R164|BPHL_MOUSE",18.2936992972067,18.6994420813456,18.6409898975922,18.8795717631416,18.7964650632818,16.766108997461,18.748772471648,19.4940526792212,18.5159966737839,19.0192421304982,19.4436858017903,18.0988306054006
"Q8R191|SNG3_MOUSE",16.0602508041002,13.0647557300886,16.2769714853723,15.9745367064061,15.8731703609232,16.6976048111481,15.8396404384789,16.0528422658547,15.8937816382048,15.6923877471141,16.0583296879418,15.7417638217571
"Q8R1B4|EIF3C_MOUSE",15.6353812386865,20.2454564952161,20.1956881949135,15.586961434012,16.2200822077315,18.9909313788413,14.8647763272867,16.0369838275299,20.7123132174225,15.9092064170593,15.3615988861932,15.5196355464826
"Q8R1G2|CMBL_MOUSE",16.1102086186088,16.1055437384849,16.5331978503714,16.3487682592681,16.4378731477906,16.7642026216216,15.3222425934843,16.0781172339887,14.8628095970841,16.1704055066768,17.1080275872255,16.2960327085858
"Q8R1I1|QCR9_MOUSE",20.490753455976,19.8774387202537,19.9365000632595,19.8581499599664,20.248747583258,18.6688416094375,20.263189640488,20.9421108271194,21.1259651875547,20.7089424966289,20.5736974774134,20.651099354057
"Q8R1Q8|DC1L1_MOUSE",16.7370808096864,12.1939489590736,18.2256109539553,15.5066402577753,17.7565729358332,17.9849642173162,17.4560813971046,16.9013001361836,17.1946683758507,15.5200943316067,17.5171854050502,17.5251426362846
"Q8R1S0|COQ6_MOUSE",17.9056044177466,19.1224600970588,18.4220308786743,18.8413615466211,18.0755259982933,19.4716582283359,19.2373208461193,19.2805838886465,19.202516535069,18.6136500980152,18.2438645887522,19.4099055834698
"Q8R1X6|SPART_MOUSE",12.8939830281096,14.508426485972,14.4250224380386,10.3673306552923,12.5415079910492,9.23578305507561,14.0269053326883,14.4755998184532,14.0849882153084,13.4334223072443,13.0610909584491,13.1197217266542
"Q8R2G4|NAR3_MOUSE",17.3441921237764,17.6006843980879,17.4024576875172,17.4194091072465,16.7596708057852,15.7758904546805,18.1991352404368,17.6079840313113,17.8861441078754,17.6882494894199,17.005529268355,16.6189844932608
"Q8R2H9|PHOP1_MOUSE",15.423608632971,16.1957234178268,15.7058061806107,15.79378327934,16.5471017841837,13.9649759687022,16.7044706636281,15.4820638279637,16.7049887813164,16.6492457907045,16.0871951288566,16.2816179524628
"Q8R2K1|FUCM_MOUSE",13.5166933198709,14.1429783160289,13.4231553131516,14.5565550297928,15.2211554715758,11.9573751335599,15.1872627526411,15.0434330272476,13.2418160566331,16.0557762011687,14.7533961345632,15.3805249865355
"Q8R2Q4|RRF2M_MOUSE",11.8424623915205,11.8691102935925,12.1232148181168,10.0675987613975,12.9384287867672,8.54052323814851,12.9053519338639,12.4712034674322,11.2477637772481,12.2427413481663,13.3433084299846,14.2861958873866
"Q8R2Q6|TECT3_MOUSE",20.8610432754453,15.4494780321683,12.3650541074088,19.6199400807341,21.0292626218836,17.6826050489602,20.8732522184537,19.9313683093541,20.5786620866613,19.986071091364,20.6407193406754,20.0599485558369
"Q8R2Q8|BST2_MOUSE",17.5357991121805,20.4954247854416,15.8827352923567,17.3521385410507,16.1617818155808,16.6005334010562,16.5641795061159,16.8720003829156,16.7413965405875,15.9704339837174,16.3562093341273,16.8298605821731
"Q8R2R6|MTG1_MOUSE",13.3882280218593,15.4499485233796,13.5291116089042,12.9945954569389,13.1299834234753,12.1863400686539,14.2286345097009,14.6518922333319,14.1077699155546,14.1626952414945,12.9674321829591,14.066477148564
"Q8R2T8|TF3C5_MOUSE",14.4780832409073,13.018627220115,14.6038905676315,13.1192754356349,13.4171241286123,12.5829360452924,13.3167508970375,15.164385850649,12.8171569521722,11.0736154121715,12.4666987412048,13.4045682876275
"Q8R2Y2|MUC18_MOUSE",17.0823549001801,17.3236091439651,17.4352532937204,16.3971102178456,17.1862750245167,15.4016381322256,17.2503914149934,15.7748098845937,16.1547550293126,16.8863905795319,16.7318318391782,15.7128262770311
"Q8R2Y8|PTH2_MOUSE",17.7984904067659,17.4347525784985,18.097697203266,16.5898794751927,17.4774231784286,15.6729353499287,17.5411630298362,16.7698521744529,17.8262712771156,18.1700440666153,17.5195313698678,17.065115261333
"Q8R3C1|CB042_MOUSE",NA,NA,NA,11.9492573816667,9.58059871288595,13.0042025554361,10.2241919667451,14.1149242065894,11.3982419149048,NA,NA,NA
"Q8R3F5|FABD_MOUSE",14.364553897857,14.8306107694841,14.4368826308358,14.0365196461121,14.0843281567911,13.9465404383762,14.3033986944321,15.9923362764925,16.1441045406028,13.038160243519,14.9151522475815,14.2339212302155
"Q8R3L0|MMGT2_MOUSE",11.4501666348242,13.9460320060964,13.2685778186926,13.8916268965254,14.9194792412269,14.1408073283206,14.6194315815821,14.1595822013052,14.3896788592286,14.8341197650985,14.4991638582029,14.909531286751
"Q8R3P0|ACY2_MOUSE",12.6535479363279,10.7229996785234,12.5016574089248,11.7313809807173,11.2781966159564,9.6983289268622,11.1741769966163,12.0529850407973,11.2928172871166,12.2192038409463,11.2125786401769,10.082116433948
"Q8R3Q6|MIX23_MOUSE",13.0532990619991,13.4932983233296,13.1938086972021,12.9234216995409,13.5325879774526,11.6106809632167,14.7033619205584,15.3631218544103,14.1956180444542,13.3973383837936,13.8706596635385,13.7232063513398
"Q8R3U1|PLAT3_MOUSE",17.027013752746,13.3480012300944,14.7373808199508,14.9236811048007,14.7607285745067,13.6924353714995,16.0636813587478,15.4050192384953,16.6909025106266,15.6951235987665,15.9414684609513,14.7504832485744
"Q8R3V5|SHLB2_MOUSE",17.6384559245704,17.5411119711347,17.0071718446116,16.8389913942872,15.3565442678387,16.7164764000826,17.7769308264528,15.5605677008942,17.8053788074983,18.0155765406871,17.4036763966634,15.9036661971604
"Q8R3Z5|CACB1_MOUSE",14.0756161923225,13.8939041397667,13.9815268794547,14.1684908297917,13.4852839192165,15.2938997237566,13.5661128011028,13.6496797834712,14.2760293616991,13.7025552822112,13.4045654936872,13.8712420537161
"Q8R404|MIC13_MOUSE",18.5740639492465,18.0426145757542,17.4524190241341,17.9742989616256,17.4512822787386,17.0670295754111,17.388436188142,18.1157306245642,17.8675898065981,17.6386219380427,17.6928321212376,17.5838297407048
"Q8R429|AT2A1_MOUSE",20.578714413011,19.5836429051282,20.1711907275528,21.7270649033032,20.8418349658691,25.0042893997388,18.0198133090942,18.2461356381038,17.1227206378051,20.5990896097333,20.0151412813446,18.802037928593
"Q8R4D5|TRPM8_MOUSE",17.9365912438762,11.1171471433929,10.9730027577933,15.5760486735659,12.0518803843942,10.495251397654,11.3384969909541,11.7448365557371,17.5426428711061,9.07287499228961,10.0230801286022,17.7769657709479
"Q8R4E4|MYOZ3_MOUSE",15.82974527702,16.5003273174258,16.2421355940602,16.9782855816608,16.0949415755611,17.577314711467,16.4616870116139,16.54279958157,16.4086521614097,16.0657434472705,15.5729731333778,16.3245160017336
"Q8R4N0|CLYBL_MOUSE",19.3127575682097,20.4760103327881,20.3087956222729,20.741969224611,21.179121540894,19.2873585602916,21.0580596541133,21.1443282628843,20.9849073122206,21.2824579498573,21.4398227694481,21.8334383234061
"Q8R4P4|TMC2_MOUSE",12.2303225171522,13.0046657085389,11.9760516071595,11.9640837158949,12.7825293796806,12.2329927736393,12.3393667137275,12.376340583378,11.9886540149768,11.8658363278616,12.6233676784118,12.4489631367155
"Q8R526|PK1L1_MOUSE",14.2036564087909,11.886417007083,13.831003945073,15.5081709947989,11.3703141538058,15.2920338416615,15.8898309473697,15.4017381817682,15.6892009996317,15.8418161585902,15.6022658175608,14.1030026020382
"Q8R550|SH3K1_MOUSE",11.1276394052862,11.5704458535689,9.19653954896016,10.900668197378,11.667693604439,8.82272027080244,11.6199335953832,9.86064348060677,11.8362982279164,12.2534225008553,9.83936931053227,12.9214150374899
"Q8R5H1|UBP15_MOUSE",17.6050964104837,17.5550677920083,17.4047143299966,18.2701419041974,18.8236593746244,11.7931521831973,16.4067466120758,16.1875426825677,15.1942249780144,17.419864658665,16.4264888478094,16.5859128893629
"Q8R5I6|GSTM4_MOUSE",17.0945909275042,16.9117493869972,16.3860719697607,14.2784712378725,15.2205897129852,16.9335192163991,15.521152656332,15.0530140694079,16.7343619218451,15.6587362167354,16.2890653535568,13.3037388021221
"Q8R5J9|PRAF3_MOUSE",17.340709338784,14.9501509251423,17.3684987883031,16.0767538136486,15.3531475148591,15.9515118714582,17.4234155101419,15.0634362463862,15.5243526733618,16.6647275406154,17.8945417618119,16.8471463124794
"Q8VBZ3|CLPT1_MOUSE",16.0432107283829,15.9169646088512,15.1208045390925,15.5038926796785,15.3615513574744,14.4705076957954,13.2378966313138,14.1284524231707,15.9855586433468,14.5542949349761,16.4068535474637,15.4996604009204
"Q8VC19|HEM1_MOUSE",13.2916098887767,14.6134606891076,13.6830242555944,10.2106591690926,11.2015942281655,11.9192339235239,14.294242939608,12.2446424160649,11.9382051718114,14.0563967378241,12.2492153387123,13.1459780304293
"Q8VC34|RPAP2_MOUSE",11.5995653264915,12.1124799641246,11.8796542722621,11.2287783545832,11.6394979493199,11.5363545720542,11.0525997028058,12.6108342658372,16.2304059087165,11.6274079851424,13.5872693432059,11.1367857120107
"Q8VCA5|TMPS4_MOUSE",12.5433525715134,12.9979610877798,13.2296860004159,13.08662373243,13.9394369762302,12.2776751101339,13.5112615845171,14.1946476018343,13.0953538336063,12.9957586197347,11.8794299359747,13.4317725885273
"Q8VCB3|GYS2_MOUSE",13.1808804056383,14.2328535658773,13.9676555084435,13.5042473939169,15.1490893590847,12.8345196393878,14.1589429495093,14.6828523035921,14.4865287933799,13.7033520783075,14.5523400832684,14.134312883222
"Q8VCC2|EST1_MOUSE",20.0353649561243,19.815141529566,14.5102501347857,17.306968074664,20.2479698024525,17.4720065612305,20.0216409720438,18.7819376555774,19.9626299590639,17.6048570160899,18.8772725088901,18.6770483829423
"Q8VCF0|MAVS_MOUSE",18.4696686433728,18.5060006843983,18.1538549033328,18.2430113716714,18.8938625448998,18.0026773615555,19.4015930793373,19.1161757740933,18.6480361631346,16.7525668519664,16.5836537017106,18.7509243775721
"Q8VCH0|THIKB_MOUSE",10.8120398497671,11.2919695451745,11.2021375682516,12.2295284420664,13.2659786043576,13.3605054729234,NA,NA,NA,11.1887504928723,9.38195374998666,13.4702962484211
"Q8VCI0|PLBL1_MOUSE",15.3407877350937,15.792360684972,14.2022740712254,15.089004742646,14.9747787580107,14.5123804847398,15.0799620892505,14.0969580535813,15.7465679331001,14.6724149548834,15.104087626642,15.1833014559978
"Q8VCI5|PEX19_MOUSE",13.5251625377577,14.1852967645844,13.7913987727059,13.6402380436309,13.9347851684943,11.1291824112205,14.0905832359958,13.6215980452264,14.2262513407867,13.8615994176847,13.6725702009057,14.0876620599672
"Q8VCL2|SCO2_MOUSE",16.6039461872859,15.8914813699823,16.7554098679462,15.4901577792887,16.1936641485419,17.2154325141747,16.4780023992854,15.6703893147791,16.3707612967258,18.2241754415375,15.7591110121389,17.0421488354292
"Q8VCM7|FIBG_MOUSE",19.7470116904271,19.1327228742391,21.1470157571038,19.9745439882621,19.7433787371831,24.1217673108163,19.2859919547059,19.874370462793,18.8325121000809,19.0268207494468,19.2489075120436,19.251922922336
"Q8VCR7|ABHEB_MOUSE",16.0481858553994,15.4236776296243,12.3579865620417,17.4356894663609,14.6460776941277,15.1281321053104,18.1214789822101,14.4514593113154,15.78401211957,13.969212020242,14.9252029951294,18.7055254096097
"Q8VCR8|MYLK2_MOUSE",17.9201736589384,17.570046313841,17.4663134966321,15.0651918532284,18.3334890747333,18.7523615673075,19.0651230469586,18.2861297770525,19.0805159459332,17.9181487805721,17.8874761256296,17.8561046265507
"Q8VCT4|EST1D_MOUSE",22.5522523290837,22.5250772394263,22.8882213257584,22.2762343279587,22.5292705208829,17.3638165846404,22.7735233777797,23.521788398199,22.2488031643421,22.3701865230147,22.6415332979054,23.4582778104498
"Q8VCW8|ACSF2_MOUSE",20.2047444979425,19.6021398428662,19.4665314550011,18.6011763607863,18.9081234273857,21.2590990103263,20.7693020301227,20.7154790197662,20.7523789313913,20.6799197926372,20.1260916429097,20.0911630112207
"Q8VD04|GRAP1_MOUSE",9.71677934304909,11.5921057250195,11.1199975377726,11.6348244336014,11.4675853766638,12.2889733777049,14.1495410508532,11.7223936573598,13.059841611427,10.4187310819212,12.2922382829885,10.534206180706
"Q8VD26|TM143_MOUSE",18.2682523137851,18.6337622482611,18.6835160842235,18.0208472077187,17.2780042645391,17.2381284413967,19.2170311581619,18.4952436533768,18.6540464850508,18.3258159883415,18.0052105964981,18.3734177119448
"Q8VDC0|SYLM_MOUSE",14.2373281385759,18.2641549305591,16.8391300813894,16.220129832912,16.6378218856012,17.3085788312372,14.3161918555616,16.8666613544539,17.5491275037636,16.8718424455701,16.0904259070592,17.4651779235776
"Q8VDD5|MYH9_MOUSE",20.8582273765971,20.4422413131634,20.7488415266042,20.0084847026863,20.448183268606,24.0010978633759,20.5930337970433,20.7881412845544,19.1720141855661,20.1256984981035,20.2784620496219,20.3004756786137
"Q8VDJ3|VIGLN_MOUSE",14.8654787859186,15.5747233049272,15.4601157247259,15.8154304058026,15.3983778622545,14.47279693079,14.8364393389851,15.5175038340538,15.5395577876401,12.0653405308976,14.9098138327201,14.6510100830027
"Q8VDK1|NIT1_MOUSE",16.3808400542054,12.0307627495544,15.5497587119559,15.8159284316579,16.8650667595789,11.9397833000913,15.1503210750754,14.9935099386081,15.8185390647392,14.7896762772596,16.6298108062506,16.1550195898079
"Q8VDM4|PSMD2_MOUSE",17.2744833519913,16.947877176893,16.9974618913756,18.0802283568011,18.7686448199316,18.3089604043235,16.7213725259588,16.7702402145287,16.5753986103029,17.4518494758459,18.8530426199428,17.5321087171646
"Q8VDN2|AT1A1_MOUSE",16.3122054696291,17.2688412210327,16.5914468146462,16.9844210178736,17.3182250315747,18.0007178558218,16.9481649544441,16.6594033786123,16.8670640427196,17.3784421935099,17.3503970161602,17.4509932419905
"Q8VDQ1|PTGR2_MOUSE",21.8030150278479,21.7543309353989,22.636960319274,21.3940286602146,21.1344144123623,19.2231968792632,22.5048383802331,22.6579205881943,22.1746395511694,21.8421871924206,22.4376916323614,21.8944301577343
"Q8VDQ8|SIR2_MOUSE",13.7668696657179,14.6125158990607,14.8298750225343,13.8445948514964,14.7480572760184,10.2367358374103,15.0486469375086,14.2792402843647,14.9318001206077,14.5264290588742,12.3508212535295,13.3490824229135
"Q8VDT9|RM50_MOUSE",16.9674640461136,16.9668936061373,17.1962697674048,17.3428752291161,17.3826936774807,17.2924639071268,17.5928205997774,17.8950796850053,17.883055088465,17.9891687284367,18.6216614276932,17.4204767439369
